tweet_id,month,text,rating_numerator,rating_denominator,name,identifer,favorite_count,retweet_count,img_num,p1,p1_conf,p1_dog
800751577355128832,11,Say hello to Mauve and Murphy. They're rather h,12,10,Mauve,,10060,2613,2,Cocker_Spaniel,0.771984,True
800513324630806528,11,This is Chef. Chef loves everyone and wants everyone to love each other. 11,11,10,Chef,,12447,2813,1,Pembroke,0.8289040000000001,True
800459316964663297,11,Here's a very sleepy pupper. Appears to be portable as h,12,10,,pupper,9016,2053,1,Teddy,0.311928,False
800443802682937345,11,RT @dog_rates: This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11,11,10,Sampson,pupper,0,4007,1,Mousetrap,0.777468,False
800388270626521089,11,This is Doc. He takes time out of every day to worship our plant overlords. 12,12,10,Doc,floofer,10568,2626,2,Golden_Retriever,0.35986,True
800141422401830912,11,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13,13,10,Peaches,,14465,2383,3,Golden_Retriever,0.938048,True
800018252395122689,11,Here's a doggo doin a struggle. 11,11,10,,doggo,26800,12253,1,Vacuum,0.289485,False
799774291445383169,11,RT @dog_rates: This is Tucker. He would like a hug. 13,13,10,Tucker,,0,4350,1,Chow,0.316565,True
799757965289017345,11,This is Sobe. She's a h,13,10,Sobe,doggo,7944,1996,1,Border_Collie,0.442534,True
799422933579902976,11,This is Longfellow ,12,10,Longfellow,,7667,1792,1,Miniature_Pinscher,0.58363,True
799297110730567681,11,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11,11,10,Jeffrey,,9354,2549,1,Malamute,0.985028,True
799063482566066176,11,This is Mister. He only wears the most fashionable af headwear. 11,11,10,Mister,,7670,2333,2,Norfolk_Terrier,0.334436,True
798933969379225600,11,This is Iroh. He's in a predicament. 12,12,10,Iroh,,12374,4138,1,Siberian_Husky,0.703224,True
798925684722855936,11,This is Shadow. He's a firm believer that they're all good dogs. H,11,10,Shadow,,7145,1354,1,West_Highland_White_Terrier,0.539463,True
798697898615730177,11,RT @dog_rates: This is Stubert. He just arrived. 10,10,10,Stubert,,0,6069,1,Labrador_Retriever,0.8686709999999999,True
798694562394996736,11,RT @dog_rates: I'm not sure what's happening here,12,10,,,0,4625,1,Chihuahua,0.615163,True
798673117451325440,11,RT @dog_rates: I shall call him squishy and he shall be mine,13,10,,,0,5200,1,Dough,0.806757,False
798665375516884993,11,RT @dog_rates: This is Lola. She fell asleep on a piece of pizza. 10,10,10,Lola,,0,3663,1,Chow,0.243529,True
798644042770751489,11,RT @dog_rates: This is Paull. He just stubbed his toe. 10,10,10,Paull,,0,1736,1,English_Springer,0.403698,True
798628517273620480,11,RT @dog_rates: This a Norwegian Pewterschmidt named Tickles. Ears for days. 12,12,10,,,0,1856,1,Beagle,0.636169,True
798340744599797760,11,RT @dog_rates: This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11,11,10,Davey,,0,3130,1,Papillon,0.53318,True
798209839306514432,11,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13,13,10,Cooper,,9891,2418,1,Pekinese,0.524583,True
797971864723324932,11,Here's a helicopter pupper. He takes off at random. H,12,10,,pupper,10916,2880,1,American_Staffordshire_Terrier,0.489845,True
797545162159308800,11,This is Cassie. She steals things. Guilt increases slightly each time. 12,12,10,Cassie,,13833,4598,1,Pembroke,0.954089,True
797236660651966464,11,This is Pancake. She loves Batman and winks like a h,12,10,Pancake,,18863,6125,2,Collie,0.767005,True
796865951799083009,11,This is Tyr. He's just checking on you. Nifty af tongue slip. 12,12,10,Tyr,,7285,1824,1,Cardigan,0.8391290000000001,True
796759840936919040,11,Say hello to Romeo. He was just told that it's too cold for the pool. H,11,10,Romeo,,11171,2816,1,American_Staffordshire_Terrier,0.463996,True
796484825502875648,11,Here's a sleepy doggo that requested some assistance. 12,12,10,,doggo,7164,1644,1,Cocker_Spaniel,0.116924,True
796387464403357696,11,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12,12,10,Snicku,,10420,3874,1,Pekinese,0.461164,True
796177847564038144,11,RT @dog_rates: This is Ruby. She just turned on the news. Officially terrified. 11,11,10,Ruby,,0,13311,1,Golden_Retriever,0.600276,True
796149749086875649,11,This is Ruby. She just turned on the news. Officially terrified. 11,11,10,Ruby,,30390,13311,1,Golden_Retriever,0.600276,True
796116448414461957,11,I didn't believe it at first but now I can see that voter fraud is a serious h,11,10,,,8609,2242,1,Cardigan,0.700182,True
796080075804475393,11,This is Yogi. He's 98,12,10,Yogi,,7994,2157,1,Chow,0.973846,True
796031486298386433,11,This is Daisy. She's here to make your day better. 13,13,10,Daisy,,10231,3488,1,Golden_Retriever,0.893775,True
795464331001561088,11,Elder doggo does a splash. Both 13,13,10,,doggo,46596,21858,1,Golden_Retriever,0.193082,True
795400264262053889,11,This is Brody. He's trying to make the same face as the football. 12,12,10,Brody,,9467,2671,2,Golden_Retriever,0.925494,True
795076730285391872,11,This is Bailey. She loves going down slides but is very bad at it. Still 11,11,10,Bailey,,15291,5077,2,Gas_Pump,0.676439,False
794983741416415232,11,RT @dog_rates: This is Rizzy. She smiles a lot. 12,12,10,Rizzy,,0,3144,3,Schipperke,0.363272,True
794926597468000259,11,This is Mack. He's rather h,12,10,Mack,,9648,2151,1,Teddy,0.569566,False
794355576146903043,11,RT @dog_rates: This is Butter. She can have whatever she wants forever. 12,12,10,Butter,,0,9620,1,Cocker_Spaniel,0.500509,True
794332329137291264,11,This is Nimbus ,12,10,Nimbus,,9101,2527,1,Samoyed,0.988307,True
794205286408003585,11,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h,14,10,Laika,pupper,8744,3102,3,Pedestal,0.66266,False
793962221541933056,11,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12,12,10,Maximus,,15852,4555,1,Labrador_Retriever,0.8616510000000001,True
793845145112371200,11,This is Clark. He was just caught wearing pants. 13,13,10,Clark,,8739,1739,1,Old_English_Sheepdog,0.7652770000000001,True
793614319594401792,11,RT @dog_rates: When she says you're a good boy and you know you're a good boy because you're a good boy. 13,13,10,,,0,2914,1,Golden_Retriever,0.705092,True
793601777308463104,11,This is Dobby. I can't stop looking at her feet. 12,12,10,Dobby,,7555,1509,1,Miniature_Pinscher,0.538981,True
793500921481273345,11,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12,12,10,Fiona,,10086,2221,2,Golden_Retriever,0.3261219999999999,True
793286476301799424,11,This is Moreton. He's the Good Boy Who Lived. 13,13,10,Moreton,,23273,8558,1,Afghan_Hound,0.2746369999999999,True
793271401113350145,11,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12,12,10,Dave,,8229,2236,1,Siberian_Husky,0.2316949999999999,True
793256262322548741,11,Oh h,12,10,,,18867,7765,1,Basset,0.2076219999999999,True
793241302385262592,11,This is Tucker. He's out here bustin h,13,10,Tucker,,9947,3061,1,Golden_Retriever,0.559308,True
793226087023144960,10,This is Juno. She spooked me up real good,11,10,Juno,,9253,2702,1,Wire-Haired_Fox_Terrier,0.456047,True
793210959003287553,10,This is Maude. She's the h,10,10,Maude,,8451,2599,1,Doormat,0.874431,False
793195938047070209,10,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12,12,10,Lily,puppo,14397,5253,2,Labrador_Retriever,0.654762,True
793180763617361921,10,This is Newt. He's a strawberry. 11,11,10,Newt,,6542,1857,1,Lakeland_Terrier,0.266824,True
793165685325201412,10,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h,12,10,Benji,,8873,2619,1,Golden_Retriever,0.946224,True
793150605191548928,10,This is Nida. She's a free elf. Waited so long for this day. 11,11,10,Nida,,5831,1590,1,Italian_Greyhound,0.193869,True
793135492858580992,10,Your favorite squad is looking extra h,13,10,,,6055,2345,1,Bakery,0.737041,False
793120401413079041,10,This is Robin. She's desperately trying to do me a frighten,11,10,Robin,,11979,3665,1,Labrador_Retriever,0.7249439999999999,True
792913359805018113,10,Here is a perfect example of someone who has their priorities in order. 13,13,10,,,13540,3696,4,Web_Site,0.2267159999999999,False
792883833364439040,10,This is Bailey. She's rather h,12,10,Bailey,,10671,3989,3,Jack-O'-Lantern,0.999306,False
792773781206999040,10,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12,12,10,Monster,,6980,1566,1,Yorkshire_Terrier,0.912804,True
792394556390137856,10,Meet BeBe. She rocks the messy bun of your dreams. H,12,10,BeBe,,12670,3998,2,Cocker_Spaniel,0.746387,True
792050063153438720,10,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11,11,10,Remus,,6758,1663,2,Komondor,0.942856,True
791672322847637504,10,When she says you're a good boy and you know you're a good boy because you're a good boy. 13,13,10,,,11108,2914,1,Golden_Retriever,0.705092,True
791406955684368384,10,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12,12,10,Levi,,12452,3841,4,Pembroke,0.972629,True
791312159183634433,10,This is Mabel. She's super h,12,10,Mabel,,8293,2356,4,Miniature_Pinscher,0.892925,True
791026214425268224,10,RT @dog_rates: This is Alfie. He's touching a butt. Couldn't be happier. 11,11,10,Alfie,,0,3790,1,Malamute,0.375098,True
790987426131050500,10,This is Misty. She has a cowboy hat on her nose. 12,12,10,Misty,,9278,1981,1,Cocker_Spaniel,0.349195,True
790946055508652032,10,This is Betty. She's assisting with the dishes. Such a good puppo. 12,12,10,Betty,puppo,15818,4372,1,Dishwasher,0.700466,False
790723298204217344,10,RT @dog_rates: This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12,12,10,Happy,,0,2138,1,Tub,0.479477,False
790698755171364864,10,This is Mosby. He appears to be rather h,12,10,Mosby,,7775,1795,1,Bernese_Mountain_Dog,0.996541,True
790581949425475584,10,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11,11,10,Duke,,19473,6615,2,Refrigerator,0.998886,False
790337589677002753,10,Meet Maggie. She can hear your cells divide. 12,12,10,Maggie,,7404,1763,1,Pembroke,0.658808,True
790277117346975746,10,This is Bruce. He never backs down from a challenge. 11,11,10,Bruce,,11853,2943,1,Labrador_Retriever,0.427742,True
789986466051088384,10,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12,12,10,Happy,,8776,2138,1,Tub,0.479477,False
789628658055020548,10,This is Eli. He can fly. 13,13,10,Eli,,7055,1636,1,Chow,0.260702,True
789599242079838210,10,This is Brownie. She's wearing a Halloween themed onesie. 12,12,10,Brownie,,6357,1785,2,Chesapeake_Bay_Retriever,0.8788219999999999,True
789530877013393408,10,This is Rizzy. She smiles a lot. 12,12,10,Rizzy,,11050,3144,3,Schipperke,0.363272,True
789268448748703744,10,This is Stella. She's happier than I will ever be. 10,10,10,Stella,,8623,2433,1,Malamute,0.81286,True
789137962068021249,10,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12,12,10,Bo,,9203,2597,2,Chihuahua,0.746135,True
788908386943430656,10,This is Lucy. She destroyed not one,11,10,Lucy,,25983,11664,1,Remote_Control,0.8815379999999999,False
788765914992902144,10,This is Butter. She can have whatever she wants forever. 12,12,10,Butter,,25812,9620,1,Cocker_Spaniel,0.500509,True
788412144018661376,10,This is Dexter. He breaks hearts for a living. 11,11,10,Dexter,,14660,4905,1,Golden_Retriever,0.805238,True
788178268662984705,10,Atlas is back and this time he's got doggles. Still 13,13,10,,,6870,1966,2,Samoyed,0.73548,True
788150585577050112,10,This is Leo. He's a golden chow. Rather h,13,10,Leo,,5779,1196,3,Chow,0.814145,True
788070120937619456,10,RT @dog_rates: This is Bo and Ty. Bo eats paper and Ty felt left out. 11,11,10,Bo,,0,3200,1,Golden_Retriever,0.735163,True
788039637453406209,10,Did... did they pick out that license plate? 12,12,10,,,5772,1217,1,Beach_Wagon,0.362925,False
787810552592695296,10,This is Frank. He wears sunglasses and walks himself. 11,11,10,Frank,,8122,2830,2,Pug,0.362835,True
787717603741622272,10,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13,13,10,Tonks,puppo,9682,2574,3,German_Shepherd,0.992339,True
787397959788929025,10,This is Moose. He's rather h,11,10,Moose,,10297,2652,1,Chihuahua,0.900483,True
787322443945877504,10,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h,10,10,Lincoln,,7367,1621,1,Seat_Belt,0.747739,False
786963064373534720,10,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h,12,10,Rory,,25184,7397,1,Golden_Retriever,0.915303,True
786709082849828864,10,This is Logan,13,10,Logan,,17311,5700,1,Pomeranian,0.467321,True
786664955043049472,10,"""Honestly Kathleen I just want more Ken Bone"" 12",12,10,,,10014,2357,1,Leonberg,0.512034,True
786595970293370880,10,This is Dale. He's a real spookster. Did me quite the frighten. 11,11,10,Dale,,8948,2899,1,Pembroke,0.709512,True
786363235746385920,10,This is Rizzo. He has many talents. A true renaissance doggo. 13,13,10,Rizzo,doggo,10245,3203,1,Golden_Retriever,0.929266,True
786233965241827333,10,This is Mattie. She's extremely dangerous. Will bite your h,11,10,Mattie,,14358,4351,1,Labrador_Retriever,0.478193,True
786036967502913536,10,RT @dog_rates: This is Scout. He really wants to kiss himself. H,11,10,Scout,,0,6476,1,Golden_Retriever,0.99383,True
785927819176054784,10,This is Lucy. She's strives to be the best potato she can be. 12,12,10,Lucy,,10763,2973,1,Teddy,0.97207,False
785872687017132033,10,Meet Rusty. He appears to be rather h,12,10,Rusty,,6317,1667,1,Great_Pyrenees,0.392108,True
785639753186217984,10,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10,10,10,Pinot,doggo,7427,2098,1,Porcupine,0.978042,False
785533386513321988,10,This is Dallas. Her tongue is ridiculous. 11,11,10,Dallas,,8550,1831,2,Miniature_Pinscher,0.4360229999999999,True
785264754247995392,10,This is Doc. He requested to be carried around like that. 12,12,10,Doc,,6885,1511,1,Teddy,0.6748930000000001,False
785170936622350336,10,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11,11,10,Hero,,11321,4472,2,Seat_Belt,0.891193,False
784826020293709826,10,This is Rusty. He's going D1 for sure. Insane vertical. 13,13,10,Rusty,,9548,2997,1,Chow,0.0903414,True
784517518371221505,10,This is Frankie. He has yet to learn how to control his tongue. 11,11,10,Frankie,,8468,2355,2,Malamute,0.757764,True
784431430411685888,10,This is Stormy. He's curly af. Already pupared for Coachella next year. 12,12,10,Stormy,,5428,1180,1,Miniature_Poodle,0.744819,True
783839966405230592,10,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13,13,10,Riley,,28286,9994,1,Quilt,0.333739,False
783821107061198850,10,This is Mairi. She has mastered the art of camouflage. 12,12,10,Mairi,,6948,1818,1,Lakeland_Terrier,0.265659,True
783695101801398276,10,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12,12,10,Loomis,,9830,2980,3,Chow,0.314265,True
783466772167098368,10,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11,11,10,Finn,,7940,2072,1,Chihuahua,0.789,True
783391753726550016,10,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13,13,10,Godi,,15938,5068,4,Norwegian_Elkhound,0.87713,True
783347506784731136,10,RT @dog_rates: This is Kenny. He just wants to be included in the happenings. 11,11,10,Kenny,,0,5128,1,Cardigan,0.611525,True
783334639985389568,10,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12,12,10,Dave,,27371,10824,2,Cardigan,0.593858,True
783085703974514689,10,This is Earl. He can't catch. Did his best tho. 11,11,10,Earl,,7705,2016,1,Chesapeake_Bay_Retriever,0.240602,True
782969140009107456,10,This is Cali. She arrived preassembled. Convenient af. 12,12,10,Cali,,22724,6861,1,Seat_Belt,0.474292,False
782747134529531904,10,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11,11,10,Deacon,doggo,7051,1314,1,Golden_Retriever,0.560699,True
782722598790725632,10,This is Penny. She fought a bee and the bee won. 10,10,10,Penny,,16220,4988,1,Irish_Setter,0.574557,True
782598640137187329,10,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11,11,10,Timmy,,7360,1764,1,Malamute,0.8408709999999999,True
782305867769217024,10,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12,12,10,Sampson,doggo,15657,5106,1,Briard,0.5044270000000001,True
782021823840026624,10,RT @dog_rates: This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12,12,10,Harper,,0,5703,1,Golden_Retriever,0.383223,True
781955203444699136,9,This is Chipson. He weighed in at .3 ounces and is officially super h,11,10,Chipson,,10531,3124,1,Pool_Table,0.179568,False
781661882474196992,9,Who keeps sending in pictures without dogs in them? This needs to stop. 5,5,10,,,9842,2508,1,Pembroke,0.438087,True
781524693396357120,9,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12,12,10,,,19513,5123,1,Tennis_Ball,0.994712,False
781251288990355457,9,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11,11,10,Oakley,,7890,1919,2,Mexican_Hairless,0.8877709999999999,True
781163403222056960,9,We normally don't rate lobsters,10,10,,,9235,2572,1,Shetland_Sheepdog,0.973841,True
780931614150983680,9,I want to finally rate this iconic puppo who thinks the parade is all for him. 13,13,10,,puppo,20424,6701,1,Padlock,0.731564,False
780858289093574656,9,This is Dash. He's very stylish,10,10,Dash,,6775,1854,1,Chesapeake_Bay_Retriever,0.488555,True
780800785462489090,9,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11,11,10,Koda,,5174,1196,2,Siberian_Husky,0.951963,True
780601303617732608,9,Meet Hercules. He can have whatever he wants for the rest of eternity. 12,12,10,Hercules,,11387,3111,1,Saint_Bernard,0.995143,True
780543529827336192,9,Here's a perturbed super floof. 12,12,10,,,5932,1624,1,Golden_Retriever,0.628312,True
780496263422808064,9,RT @dog_rates: This is Bell. She likes holding hands. 12,12,10,Bell,,0,3405,1,Pug,0.99731,True
780476555013349377,9,"RT @Patreon: Well. @dog_rates is on Patreon. 

12",12,10,,,0,103,1,Pug,0.919255,True
780459368902959104,9,This is Bear. Don't worry,11,10,Bear,,4977,999,1,Great_Dane,0.3824909999999999,True
780192070812196864,9,We only rate dogs. Pls stop sending in non,11,10,,,8184,2074,1,Vizsla,0.144012,True
779834332596887552,9,This is Scout. He really wants to kiss himself. H,11,10,Scout,,17685,6476,1,Golden_Retriever,0.99383,True
779377524342161408,9,Have you ever seen such a smol pupper? Portable af. 12,12,10,,pupper,8221,2872,1,Sundial,0.170921,False
779056095788752897,9,Everybody drop what you're doing and look at this dog. 13,13,10,,,13841,4191,1,Chihuahua,0.721188,True
778990705243029504,9,This is Jay. He's really h,11,10,Jay,,18689,6626,2,Cocker_Spaniel,0.7153510000000001,True
778748913645780993,9,This is Mya ,11,10,Mya,,6440,1203,1,Staffordshire_Bullterrier,0.351434,True
778650543019483137,9,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10",10,10,Strider,,5404,1383,1,German_Shepherd,0.515699,True
778624900596654080,9,This is Penny. She's a sailor pup. 11,11,10,Penny,,4329,940,2,Airedale,0.786089,True
778408200802557953,9,RIP Loki. Thank you for the good times. You will be missed by many. 14,14,10,,,12827,3991,3,Pembroke,0.8483620000000001,True
778396591732486144,9,RT @dog_rates: This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10,10,10,,,0,11282,1,Hippopotamus,0.581403,False
778383385161035776,9,This is Nala. She's a future Dogue model. Won't respond to my texts. 13,13,10,Nala,,5488,1017,1,Collie,0.3452659999999999,True
778286810187399168,9,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11,11,10,Stanley,,9704,3050,1,Boston_Bull,0.3220699999999999,True
778039087836069888,9,Evolution of a pupper yawn featuring Max. 12,12,10,,pupper,7958,2452,2,German_Shepherd,0.717776,True
778027034220126208,9,This is Sophie. She's a Jubilant Bush Pupper. Super h,13,10,Sophie,pupper,6174,1489,1,Clumber,0.946718,True
777885040357281792,9,This is Wesley. He's clearly trespassing. Seems rather h,3,10,Wesley,,5979,1511,1,Afghan_Hound,0.123529,True
777684233540206592,9,"""Yep... just as I suspected. You're not flossing."" 12",12,10,,,10577,2715,1,Cocker_Spaniel,0.253442,True
777641927919427584,9,RT @dog_rates: This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12,12,10,Arnie,,0,3902,1,Golden_Retriever,0.964929,True
777621514455814149,9,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12,12,10,Derek,,8193,2328,1,Chow,0.999823,True
777189768882946048,9,This is Jeffrey. He's being held so he doesn't fly away. 12,12,10,Jeffrey,,13268,3970,2,Chihuahua,0.988412,True
776819012571455488,9,RT @dog_rates: Everybody look at this beautiful pupper 13,13,10,,pupper,0,12524,3,Chihuahua,0.346545,True
776813020089548800,9,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12,12,10,Solomon,,4595,1110,1,Toy_Poodle,0.51661,True
776477788987613185,9,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11,11,10,Huck,pupper,8217,2546,1,Labrador_Retriever,0.8848389999999999,True
776218204058357768,9,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13,13,10,,floofer,27984,14629,1,Samoyed,0.940326,True
776201521193218049,9,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10,10,10,O,,8995,2328,1,Rottweiler,0.502228,True
776113305656188928,9,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11,11,10,Sampson,pupper,11070,4007,1,Mousetrap,0.777468,False
776088319444877312,9,I can't tap the screen to make the hearts appear fast enough. 10,10,10,,,1710,141,3,Web_Site,0.999916,False
775898661951791106,9,RT @dog_rates: Like father ,12,10,,doggo,0,15452,1,Golden_Retriever,0.945523,True
775842724423557120,9,This is Blue. He was having an average day until his owner told him about Bront. 12,12,10,Blue,,11001,2453,2,Chow,0.520022,True
775733305207554048,9,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11,11,10,Anakin,doggo,13028,3688,1,Long-Horned_Beetle,0.6138520000000001,False
775729183532220416,9,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13,13,10,,,12232,4261,1,Web_Site,0.989407,False
775364825476165632,9,This is Finley. He's an independent doggo still adjusting to life on his own. 11,11,10,Finley,doggo,6922,2706,3,Beagle,0.571229,True
775085132600442880,9,This is Tucker. He would like a hug. 13,13,10,Tucker,,14580,4350,1,Chow,0.316565,True
774757898236878852,9,This is Finley. She's a Beneboop Cumbersplash. 12,12,10,Finley,,8108,1650,1,Toy_Poodle,0.7199409999999999,True
774639387460112384,9,This is Sprinkles. He's trapped in light jail. 10,10,10,Sprinkles,,6341,1609,1,Walker_Hound,0.6275930000000001,True
774314403806253056,9,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14,14,10,,,20471,5056,3,Eskimo_Dog,0.5960449999999999,True
773985732834758656,9,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11,11,10,Winnie,pupper,10121,3573,4,Giant_Panda,0.4511489999999999,False
773922284943896577,9,This is Heinrich ,12,10,Heinrich,,6040,1614,1,Pomeranian,0.554331,True
773704687002451968,9,This is Loki. He knows he's adorable. One ear always pupared. 12,12,10,Loki,,6220,1492,2,Silky_Terrier,0.324251,True
773670353721753600,9,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho ,10,10,Shakespeare,,5042,1219,1,Old_English_Sheepdog,0.969311,True
773547596996571136,9,This is Chelsea. She forgot how to dog. 11,11,10,Chelsea,pupper,20753,5667,1,Norwegian_Elkhound,0.372202,True
773308824254029826,9,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12,12,10,Bungalo,,21898,6921,1,Shopping_Cart,0.572349,False
773247561583001600,9,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10,10,10,Chip,,8852,2990,1,Seat_Belt,0.713588,False
773191612633579521,9,This is Grey. He's the dogtor in charge of your checkpup today. 12,12,10,Grey,,9348,3789,1,Blenheim_Spaniel,0.427766,True
772877495989305348,9,You need to watch these two doggos argue through a cat door. Both 11,11,10,,,8021,3567,1,Tabby,0.218303,False
772826264096874500,9,Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright ,11,10,Roosevelt,,7550,2199,1,Basset,0.915351,True
772615324260794368,9,RT @dog_rates: This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10,10,10,Gromit,,0,3101,1,Dalmatian,0.556595,True
772581559778025472,9,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10,10,10,,,6085,1577,3,Newfoundland,0.574345,True
772193107915964416,9,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12,12,10,Willem,pupper,5660,1284,1,Pembroke,0.3679449999999999,True
772152991789019136,9,Here's a couple rufferees making sure all the sports are played fairly today. Both 10,10,10,,,3577,1048,2,Golden_Retriever,0.275318,True
772117678702071809,9,Meet Jack. He's a Clemson pup. Appears to be rather h,12,10,Jack,,3535,684,1,Labrador_Retriever,0.217821,True
772114945936949249,9,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10,10,10,Finn,,2574,440,1,Chihuahua,0.803293,True
772102971039580160,9,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11,11,10,Penny,,3760,861,1,Pembroke,0.54178,True
771770456517009408,9,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11,11,10,Davey,,11243,3130,1,Papillon,0.53318,True
771500966810099713,9,This is Dakota. He's just saying hi. That's all. 12,12,10,Dakota,,7745,2412,1,Labrador_Retriever,0.833952,True
771380798096281600,9,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11,11,10,Fizz,,9876,4647,1,Collie,0.503728,True
771171053431250945,9,RT @dog_rates: This is Frankie. He's wearing blush. 11,11,10,Frankie,,0,6862,3,Samoyed,0.978833,True
771136648247640064,9,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11,11,10,Dixie,,8575,2699,1,Bathtub,0.36866,False
771102124360998913,8,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12,12,10,Charlie,,5846,1324,1,Labrador_Retriever,0.568789,True
771014301343748096,8,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7,7,10,,,6465,1533,1,Meerkat,0.202335,False
770787852854652928,8,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10,10,10,Winston,,4603,1099,1,Bernese_Mountain_Dog,0.787812,True
770772759874076672,8,This is Sebastian. He's super h,11,10,Sebastian,,4876,1319,1,Chow,0.979515,True
770655142660169732,8,We only rate dogs. Pls stop sending in non,11,10,,,6898,1660,1,Madagascar_Cat,0.494803,False
770414278348247044,8,Meet Al Cabone. He's a gangsta puppa. Rather h,11,10,Al,,5918,1918,1,Maillot,0.5805279999999999,False
770293558247038976,8,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10,10,10,Jackson,,5832,1351,1,Italian_Greyhound,0.931668,True
770093767776997377,8,RT @dog_rates: This is just downright precious af. 12,12,10,,pupper,0,2799,1,Golden_Retriever,0.843799,True
770069151037685760,8,Say hello to Carbon. This is his first time swimming. He's having a h,10,10,Carbon,,7115,2115,1,Boston_Bull,0.414965,True
769940425801170949,8,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12,12,10,Klein,,29174,8793,1,Miniature_Pinscher,0.796313,True
